,Frame Index,Time Stamp,RB Count,Marker Count,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,620,5.16666667,0,17,-0.09122629,1.80338204,-0.10012878,31967,Marker-31967,-0.97931969,1.56658888,-0.37817052,31968,Marker-31968,-0.75883484,1.5793314,-0.34755692,31969,Marker-31969,-0.26393089,1.61022151,-0.29624787,31970,Marker-31970,0.12516145,1.61673045,-0.29019424,31971,Marker-31971,0.34933087,1.61190677,-0.29740587,31972,Marker-31972,0.81755751,1.59934378,-0.3225984,31973,Marker-31973,0.58444619,1.59365809,-0.25663975,31974,Marker-31974,-0.08893228,1.44994032,-0.12735142,31975,Marker-31975,-0.09551845,1.05287588,-0.13375008,31976,Marker-31976,0.04257679,0.86454564,-0.14608704,31977,Marker-31977,-0.21873713,0.85116744,-0.15531926,31978,Marker-31978,0.01587986,0.52673137,-0.20568687,31979,Marker-31979,-0.17926769,0.52366942,-0.20373635,31980,Marker-31980,0.03702231,0.07467663,-0.16903196,31981,Marker-31981,-0.21801402,0.07625748,-0.16167897,31982,Marker-31982,-0.5089274,1.56671536,-0.37591004,31983,Marker-31983,,,,,
frame,621,5.175,0,17,-0.09122265,1.80339432,-0.10013911,31967,Marker-31967,-0.97931463,1.56661892,-0.37814161,31968,Marker-31968,-0.75884533,1.5792768,-0.34752017,31969,Marker-31969,-0.26395008,1.61021066,-0.29623184,31970,Marker-31970,0.12517789,1.61672962,-0.29020289,31971,Marker-31971,0.34934303,1.61189103,-0.29739439,31972,Marker-31972,0.81756103,1.59936595,-0.32252899,31973,Marker-31973,0.5844481,1.59364974,-0.25660548,31974,Marker-31974,-0.08890776,1.44995797,-0.12732007,31975,Marker-31975,-0.09551474,1.05287969,-0.13373497,31976,Marker-31976,0.04257593,0.86456227,-0.14607026,31977,Marker-31977,-0.21872985,0.85115802,-0.15531503,31978,Marker-31978,0.01587874,0.52672631,-0.20568779,31979,Marker-31979,-0.1792639,0.5236547,-0.20374808,31980,Marker-31980,0.03701907,0.07466497,-0.16903332,31981,Marker-31981,-0.21800877,0.0763042,-0.16162401,31982,Marker-31982,-0.5089491,1.5666678,-0.37587935,31983,Marker-31983,,,,,
frame,622,5.18333333,0,17,-0.09122677,1.80341268,-0.10014506,31967,Marker-31967,-0.97930646,1.56662333,-0.37809139,31968,Marker-31968,-0.75886041,1.57922935,-0.34747186,31969,Marker-31969,-0.26396209,1.61020505,-0.29622176,31970,Marker-31970,0.12519537,1.61674011,-0.29021546,31971,Marker-31971,0.34934935,1.6118803,-0.29740092,31972,Marker-31972,0.81756347,1.59942222,-0.32246864,31973,Marker-31973,0.58445883,1.59361923,-0.25657776,31974,Marker-31974,-0.08889775,1.44996274,-0.12731209,31975,Marker-31975,-0.09550881,1.05287611,-0.13370766,31976,Marker-31976,0.04257521,0.86456794,-0.14608419,31977,Marker-31977,-0.21873707,0.85116011,-0.15533422,31978,Marker-31978,0.01589604,0.52672511,-0.20569672,31979,Marker-31979,-0.17926562,0.52367097,-0.20374765,31980,Marker-31980,0.03701944,0.07467984,-0.16902293,31981,Marker-31981,-0.21802559,0.07630371,-0.16163407,31982,Marker-31982,-0.5089795,1.56663966,-0.37584308,31983,Marker-31983,,,,,
frame,623,5.19166667,0,17,-0.09122933,1.8034153,-0.10015056,31967,Marker-31967,-0.97931099,1.56660867,-0.3780376,31968,Marker-31968,-0.75884283,1.57919741,-0.34741014,31969,Marker-31969,-0.26397938,1.61019862,-0.2962141,31970,Marker-31970,0.12520255,1.61673963,-0.29022381,31971,Marker-31971,0.3493686,1.61186898,-0.29739994,31972,Marker-31972,0.8175621,1.59945369,-0.32242322,31973,Marker-31973,0.58447027,1.59358752,-0.25656223,31974,Marker-31974,-0.08887839,1.44997573,-0.12728642,31975,Marker-31975,-0.0955243,1.05286241,-0.13370183,31976,Marker-31976,0.04256826,0.86456686,-0.14605464,31977,Marker-31977,-0.21874033,0.85115558,-0.1553362,31978,Marker-31978,0.01588744,0.52674294,-0.20567459,31979,Marker-31979,-0.17924552,0.52364659,-0.20376393,31980,Marker-31980,0.0370272,0.07466715,-0.16903752,31981,Marker-31981,-0.2180213,0.07628411,-0.16165853,31982,Marker-31982,-0.50898194,1.56660306,-0.37580079,31983,Marker-31983,,,,,
frame,624,5.2,0,17,-0.09123818,1.8034128,-0.10015116,31967,Marker-31967,-0.97931284,1.56655765,-0.37796599,31968,Marker-31968,-0.75885582,1.57915783,-0.3473627,31969,Marker-31969,-0.26397467,1.61019301,-0.29620841,31970,Marker-31970,0.125205,1.61673629,-0.29022548,31971,Marker-31971,0.3493765,1.61186111,-0.2973986,31972,Marker-31972,0.81756705,1.59948075,-0.32237905,31973,Marker-31973,0.58448511,1.59357262,-0.25652957,31974,Marker-31974,-0.08887667,1.4499805,-0.12727316,31975,Marker-31975,-0.09552106,1.05284417,-0.13369627,31976,Marker-31976,0.04255961,0.86455196,-0.1460585,31977,Marker-31977,-0.21873294,0.85114712,-0.15535219,31978,Marker-31978,0.01588587,0.52672386,-0.20567605,31979,Marker-31979,-0.17925198,0.52365595,-0.20377889,31980,Marker-31980,0.03702094,0.07467308,-0.16903712,31981,Marker-31981,-0.21803004,0.076285,-0.16166222,31982,Marker-31982,-0.50899017,1.56658387,-0.37575352,31983,Marker-31983,,,,,
frame,625,5.20833333,0,17,-0.09123515,1.80341637,-0.10016856,31967,Marker-31967,-0.97933519,1.56646585,-0.37789559,31968,Marker-31968,-0.75886929,1.57912159,-0.34730133,31969,Marker-31969,-0.2639721,1.61019611,-0.29620206,31970,Marker-31970,0.12520374,1.61673558,-0.29021281,31971,Marker-31971,0.34938839,1.61185765,-0.29738972,31972,Marker-31972,0.81757414,1.59948575,-0.32233202,31973,Marker-31973,0.5844928,1.59355879,-0.25651154,31974,Marker-31974,-0.08886553,1.44997668,-0.12725772,31975,Marker-31975,-0.0955198,1.05284941,-0.13368478,31976,Marker-31976,0.04256582,0.86455041,-0.14605516,31977,Marker-31977,-0.21873118,0.85115522,-0.15535852,31978,Marker-31978,0.01588329,0.5267179,-0.20567456,31979,Marker-31979,-0.17925416,0.52366626,-0.20379329,31980,Marker-31980,0.03702268,0.07464439,-0.16903782,31981,Marker-31981,-0.21802118,0.07630368,-0.16165143,31982,Marker-31982,-0.5089981,1.56657398,-0.37570515,31983,Marker-31983,,,,,
frame,626,5.21666667,0,17,-0.09123421,1.80341792,-0.10017801,31967,Marker-31967,-0.9793548,1.56636274,-0.3778142,31968,Marker-31968,-0.75887561,1.57910585,-0.3472527,31969,Marker-31969,-0.26397169,1.61020219,-0.29618564,31970,Marker-31970,0.12520739,1.61673927,-0.29019785,31971,Marker-31971,0.34938157,1.61184967,-0.29737943,31972,Marker-31972,0.81759661,1.59946871,-0.32229111,31973,Marker-31973,0.58449036,1.59355128,-0.25648874,31974,Marker-31974,-0.08885495,1.4500072,-0.12724563,31975,Marker-31975,-0.09553838,1.05285692,-0.13366063,31976,Marker-31976,0.04256964,0.86453962,-0.14604931,31977,Marker-31977,-0.21873301,0.8511579,-0.15536997,31978,Marker-31978,0.01587917,0.52674019,-0.20567892,31979,Marker-31979,-0.17925914,0.52368164,-0.20381029,31980,Marker-31980,0.03701581,0.07468281,-0.16901939,31981,Marker-31981,-0.21801135,0.076308,-0.16163605,31982,Marker-31982,-0.50900918,1.56657541,-0.37566787,31983,Marker-31983,,,,,
frame,627,5.225,0,17,-0.09122412,1.80341935,-0.10018371,31967,Marker-31967,-0.9793728,1.56626534,-0.37772116,31968,Marker-31968,-0.7588802,1.5790838,-0.34721217,31969,Marker-31969,-0.2639696,1.61020494,-0.2961576,31970,Marker-31970,0.12521477,1.61674142,-0.29018158,31971,Marker-31971,0.34938967,1.61184812,-0.29735151,31972,Marker-31972,0.81761765,1.59941447,-0.32224706,31973,Marker-31973,0.58449519,1.59352112,-0.25646412,31974,Marker-31974,-0.08885134,1.44999433,-0.12722322,31975,Marker-31975,-0.09553226,1.05283797,-0.13366008,31976,Marker-31976,0.04256374,0.86452937,-0.14602788,31977,Marker-31977,-0.21872272,0.85115337,-0.15536988,31978,Marker-31978,0.01586371,0.52675182,-0.20565273,31979,Marker-31979,-0.17926899,0.52369589,-0.20381585,31980,Marker-31980,0.03701408,0.07467399,-0.16903521,31981,Marker-31981,-0.21803427,0.07628935,-0.16162473,31982,Marker-31982,-0.50899899,1.56656444,-0.37564763,31983,Marker-31983,,,,,
frame,628,5.23333333,0,17,-0.09121568,1.80342019,-0.10018644,31967,Marker-31967,-0.9793843,1.566208,-0.37761858,31968,Marker-31968,-0.75889766,1.57905924,-0.3471542,31969,Marker-31969,-0.26396909,1.61020195,-0.29613069,31970,Marker-31970,0.12522988,1.61674023,-0.29017243,31971,Marker-31971,0.34939766,1.61183047,-0.29733178,31972,Marker-31972,0.81763566,1.59937632,-0.32221031,31973,Marker-31973,0.58449942,1.5935154,-0.2564486,31974,Marker-31974,-0.08884918,1.44999242,-0.12720783,31975,Marker-31975,-0.09553589,1.05283237,-0.1336571,31976,Marker-31976,0.04256015,0.86452812,-0.14601749,31977,Marker-31977,-0.21872087,0.85114539,-0.15537257,31978,Marker-31978,0.01585805,0.52674073,-0.20567071,31979,Marker-31979,-0.17926101,0.52367842,-0.20383035,31980,Marker-31980,0.03701847,0.07466287,-0.16903223,31981,Marker-31981,-0.21801573,0.07629196,-0.16161695,31982,Marker-31982,-0.50900429,1.56655395,-0.37562567,31983,Marker-31983,,,,,
frame,629,5.24166667,0,17,-0.09120267,1.80342865,-0.10020902,31967,Marker-31967,-0.97939408,1.56618464,-0.37751716,31968,Marker-31968,-0.7588985,1.57904685,-0.34711027,31969,Marker-31969,-0.26401013,1.61012506,-0.29608116,31970,Marker-31970,0.12523152,1.61674404,-0.29016188,31971,Marker-31971,0.34940845,1.61182642,-0.29732442,31972,Marker-31972,0.8176477,1.59935319,-0.32220244,31973,Marker-31973,0.58451164,1.59352005,-0.25643483,31974,Marker-31974,-0.08884466,1.45001233,-0.12718822,31975,Marker-31975,-0.0955255,1.05284631,-0.13364808,31976,Marker-31976,0.04256203,0.86455995,-0.14601375,31977,Marker-31977,-0.21871659,0.8511619,-0.15538171,31978,Marker-31978,0.01585164,0.52675688,-0.205689,31979,Marker-31979,-0.17923972,0.52368236,-0.20384331,31980,Marker-31980,0.03701516,0.07467709,-0.16902147,31981,Marker-31981,-0.21801129,0.07629506,-0.16163538,31982,Marker-31982,-0.50900513,1.56655335,-0.37560984,31983,Marker-31983,,,,,
frame,630,5.25,0,17,-0.09118741,1.80344582,-0.10020772,31967,Marker-31967,-0.9793849,1.56620371,-0.37743905,31968,Marker-31968,-0.75891072,1.57906115,-0.34705329,31969,Marker-31969,-0.26402053,1.61014569,-0.29604918,31970,Marker-31970,0.12524165,1.61675394,-0.29016551,31971,Marker-31971,0.34940791,1.61183977,-0.29731143,31972,Marker-31972,0.81765455,1.59936047,-0.32220289,31973,Marker-31973,0.58451831,1.59351957,-0.25643447,31974,Marker-31974,-0.08883559,1.45002949,-0.12717162,31975,Marker-31975,-0.09552395,1.05286241,-0.13362946,31976,Marker-31976,0.04256326,0.86456317,-0.14603661,31977,Marker-31977,-0.21872042,0.8511678,-0.15538988,31978,Marker-31978,0.01585794,0.5267393,-0.20571963,31979,Marker-31979,-0.17924596,0.52370995,-0.20384283,31980,Marker-31980,0.03701246,0.07468665,-0.16902468,31981,Marker-31981,-0.2180254,0.07629374,-0.16165426,31982,Marker-31982,-0.50901812,1.56657028,-0.37556162,31983,Marker-31983,,,,,
frame,631,5.25833333,0,17,-0.09118421,1.80344892,-0.10021846,31967,Marker-31967,-0.97937226,1.5662632,-0.37738565,31968,Marker-31968,-0.75891799,1.57904804,-0.34697419,31969,Marker-31969,-0.26401624,1.61015236,-0.29602879,31970,Marker-31970,0.12525299,1.61675823,-0.29016045,31971,Marker-31971,0.34942687,1.61183167,-0.29731858,31972,Marker-31972,0.81766021,1.59937167,-0.32222828,31973,Marker-31973,0.5845294,1.59350872,-0.25645247,31974,Marker-31974,-0.08881474,1.45002329,-0.12715615,31975,Marker-31975,-0.09551074,1.05285716,-0.13364148,31976,Marker-31976,0.04256035,0.8645454,-0.14605565,31977,Marker-31977,-0.21871343,0.85116643,-0.15539564,31978,Marker-31978,0.0158654,0.52674538,-0.2057247,31979,Marker-31979,-0.17923741,0.52370369,-0.20384111,31980,Marker-31980,0.03701731,0.07468535,-0.1690336,31981,Marker-31981,-0.21802078,0.07628351,-0.16164555,31982,Marker-31982,-0.50901246,1.56659436,-0.37548441,31983,Marker-31983,,,,,
frame,632,5.26666667,0,17,-0.09119693,1.80345809,-0.100229,31967,Marker-31967,-0.9793427,1.56633353,-0.37736127,31968,Marker-31968,-0.75891447,1.57903945,-0.34691432,31969,Marker-31969,-0.26400951,1.61016262,-0.29601008,31970,Marker-31970,0.12525895,1.61675406,-0.29015583,31971,Marker-31971,0.34943131,1.61182404,-0.29732472,31972,Marker-31972,0.81765896,1.59937513,-0.32226902,31973,Marker-31973,0.58454901,1.59349144,-0.25647005,31974,Marker-31974,-0.08881829,1.45002282,-0.1271511,31975,Marker-31975,-0.09550602,1.05284429,-0.13364869,31976,Marker-31976,0.04256496,0.86452568,-0.14607269,31977,Marker-31977,-0.2186999,0.85116839,-0.15538503,31978,Marker-31978,0.01587409,0.52672917,-0.2057607,31979,Marker-31979,-0.17922992,0.52368784,-0.20384219,31980,Marker-31980,0.03701487,0.07467303,-0.16903371,31981,Marker-31981,-0.21802388,0.07628028,-0.16163473,31982,Marker-31982,-0.50900638,1.56662142,-0.37540767,31983,Marker-31983,,,,,
frame,633,5.275,0,17,-0.09117643,1.80347228,-0.10023743,31967,Marker-31967,-0.97931224,1.56640863,-0.3773751,31968,Marker-31968,-0.75891232,1.5790596,-0.34686589,31969,Marker-31969,-0.26400787,1.61017013,-0.29598948,31970,Marker-31970,0.12526236,1.61675966,-0.29016075,31971,Marker-31971,0.34943846,1.61182249,-0.2973448,31972,Marker-31972,0.81764042,1.59938657,-0.32232395,31973,Marker-31973,0.58456099,1.59348238,-0.25649047,31974,Marker-31974,-0.08881712,1.45003152,-0.12713875,31975,Marker-31975,-0.09549002,1.05284035,-0.13365261,31976,Marker-31976,0.04256348,0.86452526,-0.14611453,31977,Marker-31977,-0.2186974,0.85116774,-0.15538599,31978,Marker-31978,0.01588901,0.52673703,-0.20577522,31979,Marker-31979,-0.17922151,0.52368945,-0.20381628,31980,Marker-31980,0.03702556,0.07466788,-0.16904432,31981,Marker-31981,-0.21802026,0.07628479,-0.16161552,31982,Marker-31982,-0.50900739,1.566643,-0.37535927,31983,Marker-31983,,,,,
frame,634,5.28333333,0,17,-0.09115445,1.80348539,-0.10024074,31967,Marker-31967,-0.97930014,1.56649566,-0.37739691,31968,Marker-31968,-0.75889099,1.57908654,-0.34682333,31969,Marker-31969,-0.26400274,1.61018455,-0.29597926,31970,Marker-31970,0.1252626,1.6167587,-0.29015842,31971,Marker-31971,0.34944555,1.61182082,-0.297364,31972,Marker-31972,0.81764948,1.5993911,-0.32236367,31973,Marker-31973,0.58457285,1.59348369,-0.25649995,31974,Marker-31974,-0.08879078,1.45005322,-0.12712544,31975,Marker-31975,-0.0954765,1.05286431,-0.1336436,31976,Marker-31976,0.04258079,0.86454314,-0.14611207,31977,Marker-31977,-0.21869014,0.8511849,-0.15537934,31978,Marker-31978,0.01591583,0.52674443,-0.20578441,31979,Marker-31979,-0.1792306,0.52370977,-0.20381242,31980,Marker-31980,0.037027,0.07467739,-0.16903965,31981,Marker-31981,-0.21801943,0.07628497,-0.16163337,31982,Marker-31982,-0.50899404,1.56665599,-0.37531495,31983,Marker-31983,,,,,
frame,635,5.29166667,0,17,-0.09115548,1.80350065,-0.10024886,31967,Marker-31967,-0.9792763,1.56654239,-0.37741759,31968,Marker-31968,-0.75886697,1.57912397,-0.34681526,31969,Marker-31969,-0.26399183,1.61018884,-0.29596797,31970,Marker-31970,0.12527585,1.61676049,-0.29015478,31971,Marker-31971,0.34945732,1.61181331,-0.29738754,31972,Marker-31972,0.81765741,1.59937227,-0.32240146,31973,Marker-31973,0.58457834,1.59347594,-0.25651091,31974,Marker-31974,-0.08878081,1.45005381,-0.12710951,31975,Marker-31975,-0.09547827,1.05287397,-0.13364837,31976,Marker-31976,0.0425984,0.86455119,-0.146127,31977,Marker-31977,-0.21868189,0.8511796,-0.15538128,31978,Marker-31978,0.01593124,0.52677119,-0.20577352,31979,Marker-31979,-0.1792379,0.5237273,-0.2038091,31980,Marker-31980,0.03701746,0.07467525,-0.16904312,31981,Marker-31981,-0.21802118,0.0763073,-0.16164233,31982,Marker-31982,-0.50898749,1.5666486,-0.37530136,31983,Marker-31983,,,,,
frame,636,5.3,0,17,-0.09113591,1.80349648,-0.10025297,31967,Marker-31967,-0.97927439,1.56659794,-0.37738472,31968,Marker-31968,-0.75886458,1.57914114,-0.34680691,31969,Marker-31969,-0.26399231,1.61017466,-0.29595238,31970,Marker-31970,0.12528668,1.61675799,-0.29015294,31971,Marker-31971,0.3494685,1.61179245,-0.29737639,31972,Marker-31972,0.81766778,1.59933555,-0.32240999,31973,Marker-31973,0.58459717,1.59345567,-0.25654212,31974,Marker-31974,-0.08877201,1.45004976,-0.12709209,31975,Marker-31975,-0.09545822,1.05286348,-0.13365342,31976,Marker-31976,0.04261614,0.86453146,-0.14614382,31977,Marker-31977,-0.21867205,0.85117453,-0.15538019,31978,Marker-31978,0.01592408,0.52673149,-0.20578608,31979,Marker-31979,-0.17922676,0.52369982,-0.20380479,31980,Marker-31980,0.03701789,0.07465431,-0.16903588,31981,Marker-31981,-0.21802008,0.07630044,-0.16163452,31982,Marker-31982,-0.5089767,1.56664133,-0.37531167,31983,Marker-31983,,,,,
frame,637,5.30833333,0,17,-0.09112458,1.80349445,-0.10025942,31967,Marker-31967,-0.97927827,1.56662583,-0.37730876,31968,Marker-31968,-0.75884199,1.57917821,-0.34681377,31969,Marker-31969,-0.26398653,1.61016619,-0.29594555,31970,Marker-31970,0.12530948,1.61673832,-0.29014549,31971,Marker-31971,0.34948054,1.6117568,-0.29738081,31972,Marker-31972,0.81769007,1.59932053,-0.32241508,31973,Marker-31973,0.58460963,1.59342599,-0.25656855,31974,Marker-31974,-0.08875751,1.45003414,-0.12708558,31975,Marker-31975,-0.09543785,1.05284953,-0.13365777,31976,Marker-31976,0.04262883,0.86454415,-0.1461404,31977,Marker-31977,-0.21866374,0.85115749,-0.15538307,31978,Marker-31978,0.01593864,0.52673286,-0.20577523,31979,Marker-31979,-0.17922345,0.52368212,-0.2038119,31980,Marker-31980,0.03701553,0.07464634,-0.16903685,31981,Marker-31981,-0.21801175,0.07630108,-0.16162586,31982,Marker-31982,-0.50897431,1.56661606,-0.37533218,31983,Marker-31983,,,,,
frame,638,5.31666667,0,17,-0.09110593,1.80349982,-0.10024904,31967,Marker-31967,-0.97929233,1.56664908,-0.37723759,31968,Marker-31968,-0.75882709,1.57921898,-0.34679982,31969,Marker-31969,-0.26399553,1.61019075,-0.29594469,31970,Marker-31970,0.12533106,1.6167326,-0.29015136,31971,Marker-31971,0.34950739,1.61173761,-0.2973724,31972,Marker-31972,0.81770027,1.59931481,-0.32245517,31973,Marker-31973,0.58462501,1.59339571,-0.25658444,31974,Marker-31974,-0.08876082,1.45004189,-0.12707931,31975,Marker-31975,-0.09543086,1.05285645,-0.1336583,31976,Marker-31976,0.04265636,0.86454034,-0.14615566,31977,Marker-31977,-0.21864925,0.85117972,-0.15539695,31978,Marker-31978,0.01595586,0.52674764,-0.20578891,31979,Marker-31979,-0.17921646,0.52369606,-0.20381534,31980,Marker-31980,0.03702677,0.07467584,-0.16902785,31981,Marker-31981,-0.2180254,0.07630468,-0.16163579,31982,Marker-31982,-0.50896382,1.56661332,-0.37535077,31983,Marker-31983,,,,,
frame,639,5.325,0,17,-0.09108622,1.80349362,-0.10024712,31967,Marker-31967,-0.97930056,1.5666672,-0.37715432,31968,Marker-31968,-0.75879508,1.57930851,-0.34674537,31969,Marker-31969,-0.26398924,1.61019707,-0.29593462,31970,Marker-31970,0.12534814,1.61671948,-0.29015976,31971,Marker-31971,0.3495273,1.61171603,-0.29738882,31972,Marker-31972,0.81769913,1.59934461,-0.32250935,31973,Marker-31973,0.58463836,1.59336364,-0.25662574,31974,Marker-31974,-0.0887398,1.450068,-0.12706055,31975,Marker-31975,-0.0954159,1.05286288,-0.1336669,31976,Marker-31976,0.04267725,0.86456269,-0.14614877,31977,Marker-31977,-0.21863118,0.8511849,-0.15540789,31978,Marker-31978,0.01594672,0.52676296,-0.20577718,31979,Marker-31979,-0.1792099,0.52371258,-0.20382282,31980,Marker-31980,0.03702528,0.07468004,-0.16903031,31981,Marker-31981,-0.21801829,0.07631888,-0.16163813,31982,Marker-31982,-0.50896096,1.56662011,-0.3753638,31983,Marker-31983,,,,,
frame,640,5.33333333,0,17,-0.09106907,1.80348837,-0.10024543,31967,Marker-31967,-0.97932011,1.56667316,-0.37707111,31968,Marker-31968,-0.75879204,1.57934487,-0.34671077,31969,Marker-31969,-0.2639879,1.61020923,-0.29593396,31970,Marker-31970,0.12535842,1.61671162,-0.2901642,31971,Marker-31971,0.3495357,1.61168253,-0.29742715,31972,Marker-31972,0.81769407,1.59933746,-0.32257444,31973,Marker-31973,0.58465886,1.59333515,-0.25665402,31974,Marker-31974,-0.08873978,1.45006776,-0.12705491,31975,Marker-31975,-0.09539957,1.05285585,-0.13368084,31976,Marker-31976,0.04268828,0.86454308,-0.14617763,31977,Marker-31977,-0.21862264,0.85118997,-0.15541852,31978,Marker-31978,0.01594759,0.52676213,-0.20578432,31979,Marker-31979,-0.17919998,0.52371275,-0.20382759,31980,Marker-31980,0.03702262,0.07466274,-0.16904512,31981,Marker-31981,-0.21800698,0.07632147,-0.16163982,31982,Marker-31982,-0.50896394,1.56664157,-0.3753607,31983,Marker-31983,,,,,
frame,641,5.34166667,0,17,-0.09105498,1.80345547,-0.10024294,31967,Marker-31967,-0.97932327,1.56667519,-0.3769787,31968,Marker-31968,-0.75878936,1.5793705,-0.34666845,31969,Marker-31969,-0.26396835,1.61021352,-0.29593515,31970,Marker-31970,0.12536652,1.61669195,-0.29018041,31971,Marker-31971,0.3495453,1.61165762,-0.29745221,31972,Marker-31972,0.81770074,1.59930515,-0.32262641,31973,Marker-31973,0.58467543,1.59328771,-0.25669655,31974,Marker-31974,-0.08873129,1.45006156,-0.12704542,31975,Marker-31975,-0.09538591,1.05284286,-0.13368882,31976,Marker-31976,0.04268908,0.86452931,-0.14617999,31977,Marker-31977,-0.21859743,0.85118067,-0.15541333,31978,Marker-31978,0.01594156,0.52672738,-0.20580019,31979,Marker-31979,-0.17918877,0.52368677,-0.20383058,31980,Marker-31980,0.03701869,0.07466208,-0.16904299,31981,Marker-31981,-0.21802679,0.07630856,-0.16165376,31982,Marker-31982,-0.50895327,1.56668818,-0.37533626,31983,Marker-31983,,,,,
frame,642,5.35,0,17,-0.09103554,1.80344367,-0.1002361,31967,Marker-31967,-0.97932154,1.56669116,-0.3769168,31968,Marker-31968,-0.7587834,1.57939172,-0.34661576,31969,Marker-31969,-0.26394847,1.61022091,-0.29593593,31970,Marker-31970,0.12537709,1.61668193,-0.29018462,31971,Marker-31971,0.34955615,1.61163449,-0.29746938,31972,Marker-31972,0.8177045,1.59926248,-0.32267302,31973,Marker-31973,0.58468896,1.59324527,-0.25673586,31974,Marker-31974,-0.08873366,1.4500618,-0.12703046,31975,Marker-31975,-0.09537299,1.05284786,-0.1336931,31976,Marker-31976,0.04270138,0.86451226,-0.14618868,31977,Marker-31977,-0.21859081,0.85118181,-0.15541047,31978,Marker-31978,0.01594971,0.52674276,-0.20578331,31979,Marker-31979,-0.17917097,0.5236789,-0.20382001,31980,Marker-31980,0.03702353,0.07465487,-0.16903575,31981,Marker-31981,-0.21801612,0.07629915,-0.16162857,31982,Marker-31982,-0.50894034,1.5667237,-0.37530079,31983,Marker-31983,,,,,
frame,643,5.35833333,0,17,-0.09102815,1.80345106,-0.10024083,31967,Marker-31967,-0.97931391,1.56673074,-0.37688053,31968,Marker-31968,-0.75877428,1.57943249,-0.34658358,31969,Marker-31969,-0.26392969,1.61023712,-0.29593989,31970,Marker-31970,0.12538196,1.61667442,-0.29018846,31971,Marker-31971,0.34956965,1.61163151,-0.29750049,31972,Marker-31972,0.81770557,1.5992223,-0.32272348,31973,Marker-31973,0.5847047,1.59322262,-0.2567741,31974,Marker-31974,-0.08871911,1.45008445,-0.127031,31975,Marker-31975,-0.09535763,1.05286467,-0.13370991,31976,Marker-31976,0.04270927,0.86454695,-0.14618585,31977,Marker-31977,-0.21858998,0.85119897,-0.15541002,31978,Marker-31978,0.0159493,0.52675349,-0.20580693,31979,Marker-31979,-0.17917426,0.52370602,-0.20380808,31980,Marker-31980,0.0370184,0.07466522,-0.16904812,31981,Marker-31981,-0.21802247,0.07628853,-0.16167016,31982,Marker-31982,-0.50892812,1.56675327,-0.37526891,31983,Marker-31983,,,,,
frame,644,5.36666667,0,17,-0.09101562,1.80343986,-0.10023666,31967,Marker-31967,-0.97930241,1.56678522,-0.37683228,31968,Marker-31968,-0.75876528,1.57945001,-0.34652334,31969,Marker-31969,-0.26391855,1.61024332,-0.29593298,31970,Marker-31970,0.12539001,1.61667657,-0.29018694,31971,Marker-31971,0.34957793,1.6116215,-0.29751256,31972,Marker-31972,0.81771886,1.59912825,-0.32278073,31973,Marker-31973,0.5847252,1.59319663,-0.25680551,31974,Marker-31974,-0.08871256,1.45008516,-0.12702364,31975,Marker-31975,-0.09533956,1.05286276,-0.13371316,31976,Marker-31976,0.04271972,0.86455286,-0.14621221,31977,Marker-31977,-0.21858557,0.85120547,-0.1554102,31978,Marker-31978,0.01597682,0.5267567,-0.20581876,31979,Marker-31979,-0.17916714,0.5237065,-0.20379232,31980,Marker-31980,0.03701963,0.07467025,-0.16903567,31981,Marker-31981,-0.21801449,0.07631653,-0.1616374,31982,Marker-31982,-0.5089308,1.56678355,-0.37524918,31983,Marker-31983,,,,,
frame,645,5.375,0,17,-0.0910098,1.80343354,-0.10024054,31967,Marker-31967,-0.9792909,1.56683123,-0.37678769,31968,Marker-31968,-0.75875551,1.57948184,-0.34653717,31969,Marker-31969,-0.26390293,1.61024964,-0.2959241,31970,Marker-31970,0.12539409,1.61667168,-0.29020858,31971,Marker-31971,0.34958768,1.61158955,-0.29752266,31972,Marker-31972,0.81772584,1.599038,-0.3228507,31973,Marker-31973,0.58473897,1.59314954,-0.25684389,31974,Marker-31974,-0.08870386,1.45008945,-0.12701665,31975,Marker-31975,-0.09532997,1.05286741,-0.13371736,31976,Marker-31976,0.04270187,0.86454046,-0.14623079,31977,Marker-31977,-0.21858458,0.85120946,-0.15538783,31978,Marker-31978,0.01596634,0.52676016,-0.20582084,31979,Marker-31979,-0.17915548,0.52368897,-0.20378248,31980,Marker-31980,0.03703167,0.07466812,-0.16904834,31981,Marker-31981,-0.21802007,0.07631754,-0.16162072,31982,Marker-31982,-0.50891048,1.56679618,-0.37524542,31983,Marker-31983,,,,,
